date,slug,rank,id_project,name_project
2023-09-30,okb,1.0,988,OKB
2023-09-30,aragon,2.0,204,Aragon
2023-09-30,aelf,3.0,114,aelf
2023-09-30,mx-token,4.0,2696,MX Token
2023-09-30,tomochain,5.0,1039,TomoChain
2023-09-30,gains-network,6.0,12260,Gains Network
2023-09-30,mask-network,7.0,7426,Mask Network
2023-09-30,iexec-rlc,8.0,1059,iExec RLC
2023-09-30,bone-shibaswap,9.0,11675,Bone ShibaSwap
2023-09-30,xdce-crowd-sale,10.0,3213,XinFin
2023-09-30,chia,11.0,8840,Chia
2023-09-30,ripple,12.0,979,XRP
2023-09-30,quant-network,13.0,1040,Quant
2023-09-30,alchemy-pay,14.0,4829,Alchemy Pay
2023-09-30,baby-doge-coin,15.0,10910,Baby Doge Coin
2023-09-30,litecoin,16.0,981,Litecoin
2023-09-30,safepal,17.0,7173,SafePal
2023-09-30,energy-web-token,18.0,3945,Energy Web Token
2023-09-30,tokenize-xchange,19.0,1115,Tokenize Xchange
2023-09-30,trust-wallet-token,20.0,3844,Trust Wallet Token
2023-09-30,tellor,21.0,1259,Tellor
2023-09-30,gmx,22.0,10735,GMX
2023-09-30,stp-network,23.0,1169,STP Network
2023-09-30,injective-protocol,24.0,5920,Injective Protocol
2023-09-30,leo-token,25.0,987,LEO Token
2023-09-30,centrifuge,26.0,9427,Centrifuge
2023-09-30,stargate-finance,27.0,16688,Stargate Finance
2023-09-30,uniswap,28.0,5395,Uniswap
2023-09-30,ssv-network,29.0,13100,SSV Network
2023-09-30,tron,30.0,984,TRON
2023-09-30,api3,31.0,6298,API3
2023-09-30,usdd,32.0,16837,USDD
2023-09-30,casper-network,33.0,9500,Casper Network
2023-09-30,fetch-ai,34.0,1094,Fetch.ai
2023-09-30,stellar,35.0,983,Stellar
2023-09-30,numeraire,36.0,1054,Numeraire
2023-09-30,liquity,37.0,8062,Liquity
2023-09-30,metal,38.0,1097,Metal
2023-09-30,magic,39.0,11258,Magic
2023-09-30,staked-ether,40.0,6583,Staked Ether
2023-09-30,binancecoin,41.0,345,Binance Coin
2023-09-30,the-open-network,42.0,10418,The Open Network
2023-09-30,woo-network,43.0,10321,WOO Network
2023-09-30,render-token,44.0,4469,Render Token
2023-09-30,dogecoin,45.0,998,Dogecoin
2023-09-30,singularitynet,46.0,1101,SingularityNET
2023-09-30,rocket-pool,47.0,3720,Rocket Pool
2023-09-30,conflux-token,48.0,6035,Conflux Token
2023-09-30,steem,49.0,1033,Steem
2023-09-30,chainlink,50.0,659,ChainLink
2023-09-30,ocean-protocol,51.0,1121,Ocean Protocol
2023-09-30,bitcoin,52.0,376,Bitcoin
2023-09-30,rocket-pool-eth,53.0,13879,Rocket Pool ETH
2023-09-30,ronin,54.0,15732,Ronin
2023-09-30,skale,55.0,6350,SKALE
2023-09-30,elrond-erd-2,56.0,4691,Elrond
2023-09-30,prometeus,57.0,1443,Prometeus
2023-09-30,neo,58.0,990,NEO
2023-09-30,blockstack,59.0,512,Blockstack
2023-09-30,cosmos,60.0,769,Cosmos
2023-09-30,huobi-token,61.0,989,Huobi Token
2023-09-30,pundi-x-2,62.0,8224,Pundi X
2023-09-30,dydx,63.0,10717,dYdX
2023-09-30,monero,64.0,986,Monero
2023-09-30,optimism,65.0,18126,Optimism
2023-09-30,rollbit-coin,66.0,16660,Rollbit Coin
2023-09-30,basic-attention-token,67.0,291,Basic Attention Token
2023-09-30,golem,68.0,1052,Golem
2023-09-30,cartesi,69.0,3752,Cartesi
2023-09-30,bitcoin-cash,70.0,382,Bitcoin Cash
2023-09-30,everscale,71.0,15831,Everscale
2023-09-30,everipedia,72.0,3127,Everipedia
2023-09-30,origintrail,73.0,1281,OriginTrail
2023-09-30,dexe,74.0,5792,DeXe
2023-09-30,radix,75.0,13193,Radix
2023-09-30,insure,76.0,3457,inSure
2023-09-30,just,77.0,3756,JUST
2023-09-30,milk-alliance,78.0,8283,MiL.k Alliance
2023-09-30,matic-network,79.0,1036,Polygon
2023-09-30,digibyte,80.0,947,DigiByte
2023-09-30,maker,81.0,996,Maker
2023-09-30,bitcoin-cash-sv,82.0,408,Bitcoin SV
2023-09-30,apenft,83.0,9195,APENFT
2023-09-30,shiba-inu,84.0,5083,Shiba Inu
2023-09-30,oec-token,85.0,13245,OEC Token
2023-09-30,e-radix,86.0,6154,e-Radix
2023-09-30,vechain,87.0,994,VeChain
2023-09-30,band-protocol,88.0,282,Band Protocol
2023-09-30,ethereum,89.0,978,Ethereum
2023-09-30,swipe,90.0,1016,Swipe
2023-09-30,nano,91.0,1010,Nano
2023-09-30,osmosis,92.0,9792,Osmosis
2023-09-30,immutable-x,93.0,12263,Immutable X
2023-09-30,akash-network,94.0,5923,Akash Network
2023-09-30,nervos-network,95.0,1007,Nervos Network
2023-09-30,lido-dao,96.0,6723,Lido DAO
2023-09-30,balancer,97.0,4341,Balancer
2023-09-30,ecash,98.0,10703,eCash
2023-09-30,beldex,99.0,309,Beldex
2023-09-30,dock,100.0,1235,Dock
2023-08-05,okb,1.0,988,OKB
2023-08-05,mask-network,2.0,7426,Mask Network
2023-08-05,bone-shibaswap,3.0,11675,Bone ShibaSwap
2023-08-05,aelf,4.0,114,aelf
2023-08-05,wrapped-nxm,5.0,4702,Wrapped NXM
2023-08-05,trust-wallet-token,6.0,3844,Trust Wallet Token
2023-08-05,aragon,7.0,204,Aragon
2023-08-05,iexec-rlc,8.0,1059,iExec RLC
2023-08-05,lukso-token,9.0,4557,LUKSO Token
2023-08-05,gains-network,10.0,12260,Gains Network
2023-08-05,ssv-network,11.0,13100,SSV Network
2023-08-05,chia,12.0,8840,Chia
2023-08-05,xdce-crowd-sale,13.0,3213,XinFin
2023-08-05,gmx,14.0,10735,GMX
2023-08-05,quant-network,15.0,1040,Quant
2023-08-05,ripple,16.0,979,XRP
2023-08-05,tokenize-xchange,17.0,1115,Tokenize Xchange
2023-08-05,liquity,18.0,8062,Liquity
2023-08-05,litecoin,19.0,981,Litecoin
2023-08-05,baby-doge-coin,20.0,10910,Baby Doge Coin
2023-08-05,mx-token,21.0,2696,MX Token
2023-08-05,rocket-pool,22.0,3720,Rocket Pool
2023-08-05,energy-web-token,23.0,3945,Energy Web Token
2023-08-05,uniswap,24.0,5395,Uniswap
2023-08-05,numeraire,25.0,1054,Numeraire
2023-08-05,fetch-ai,26.0,1094,Fetch.ai
2023-08-05,safepal,27.0,7173,SafePal
2023-08-05,usdd,28.0,16837,USDD
2023-08-05,leo-token,29.0,987,LEO Token
2023-08-05,api3,30.0,6298,API3
2023-08-05,singularitynet,31.0,1101,SingularityNET
2023-08-05,tomochain,32.0,1039,TomoChain
2023-08-05,stargate-finance,33.0,16688,Stargate Finance
2023-08-05,binancecoin,34.0,345,Binance Coin
2023-08-05,tokamak-network,35.0,4927,Tokamak Network
2023-08-05,casper-network,36.0,9500,Casper Network
2023-08-05,pendle,37.0,8668,Pendle
2023-08-05,dexe,38.0,5792,DeXe
2023-08-05,cosmos,39.0,769,Cosmos
2023-08-05,telcoin,40.0,1105,Telcoin
2023-08-05,tron,41.0,984,TRON
2023-08-05,steem,42.0,1033,Steem
2023-08-05,dogecoin,43.0,998,Dogecoin
2023-08-05,staked-ether,44.0,6583,Staked Ether
2023-08-05,pundi-x-2,45.0,8224,Pundi X
2023-08-05,matic-network,46.0,1036,Polygon
2023-08-05,chiliz,47.0,672,Chiliz
2023-08-05,shiba-inu,48.0,5083,Shiba Inu
2023-08-05,render-token,49.0,4469,Render Token
2023-08-05,gala,50.0,5437,Gala
2023-08-05,woo-network,51.0,10321,WOO Network
2023-08-05,compound-governance-token,52.0,4340,Compound
2023-08-05,injective-protocol,53.0,5920,Injective Protocol
2023-08-05,metal,54.0,1097,Metal
2023-08-05,btse-token,55.0,3748,BTSE Token
2023-08-05,optimism,56.0,18126,Optimism
2023-08-05,stp-network,57.0,1169,STP Network
2023-08-05,magic,58.0,11258,Magic
2023-08-05,storm,59.0,1147,Storm
2023-08-05,golem,60.0,1052,Golem
2023-08-05,digibyte,61.0,947,DigiByte
2023-08-05,ronin,62.0,15732,Ronin
2023-08-05,band-protocol,63.0,282,Band Protocol
2023-08-05,coinex-token,64.0,715,CoinEx Token
2023-08-05,chainlink,65.0,659,ChainLink
2023-08-05,milk-alliance,66.0,8283,MiL.k Alliance
2023-08-05,blockstack,67.0,512,Blockstack
2023-08-05,dydx,68.0,10717,dYdX
2023-08-05,stellar,69.0,983,Stellar
2023-08-05,conflux-token,70.0,6035,Conflux Token
2023-08-05,ocean-protocol,71.0,1121,Ocean Protocol
2023-08-05,hedera-hashgraph,72.0,1069,Hedera Hashgraph
2023-08-05,elrond-erd-2,73.0,4691,Elrond
2023-08-05,linear,74.0,5425,Linear
2023-08-05,filecoin,75.0,3288,Filecoin
2023-08-05,rif-token,76.0,1046,RIF Token
2023-08-05,omisego,77.0,1009,OMG Network
2023-08-05,cartesi,78.0,3752,Cartesi
2023-08-05,osmosis,79.0,9792,Osmosis
2023-08-05,fx-coin,80.0,2792,f(x) Coin
2023-08-05,celer-network,81.0,648,Celer Network
2023-08-05,monero,82.0,986,Monero
2023-08-05,dash,83.0,881,Dash
2023-08-05,lido-staked-sol,84.0,10879,Lido Staked SOL
2023-08-05,origintrail,85.0,1281,OriginTrail
2023-08-05,convex-finance,86.0,8849,Convex Finance
2023-08-05,siacoin,87.0,1025,Siacoin
2023-08-05,alpha-finance,88.0,5719,Alpha Finance
2023-08-05,theta-token,89.0,1011,Theta Network
2023-08-05,vechain,90.0,994,VeChain
2023-08-05,sushi,91.0,4692,Sushi
2023-08-05,bitdao,92.0,10540,BitDAO
2023-08-05,balancer,93.0,4341,Balancer
2023-08-05,beldex,94.0,309,Beldex
2023-08-05,status,95.0,1041,Status
2023-08-05,basic-attention-token,96.0,291,Basic Attention Token
2023-08-05,gatechain-token,97.0,1015,Gatechain Token
2023-08-05,everipedia,98.0,3127,Everipedia
2023-08-05,maker,99.0,996,Maker
2023-08-05,just,100.0,3756,JUST
2023-08-12,okb,1.0,988,OKB
2023-08-12,mask-network,2.0,7426,Mask Network
2023-08-12,bone-shibaswap,3.0,11675,Bone ShibaSwap
2023-08-12,aelf,4.0,114,aelf
2023-08-12,aragon,5.0,204,Aragon
2023-08-12,wrapped-nxm,6.0,4702,Wrapped NXM
2023-08-12,gains-network,7.0,12260,Gains Network
2023-08-12,trust-wallet-token,8.0,3844,Trust Wallet Token
2023-08-12,iexec-rlc,9.0,1059,iExec RLC
2023-08-12,stargate-finance,10.0,16688,Stargate Finance
2023-08-12,ssv-network,11.0,13100,SSV Network
2023-08-12,gmx,12.0,10735,GMX
2023-08-12,chia,13.0,8840,Chia
2023-08-12,lukso-token,14.0,4557,LUKSO Token
2023-08-12,ripple,15.0,979,XRP
2023-08-12,energy-web-token,16.0,3945,Energy Web Token
2023-08-12,xdce-crowd-sale,17.0,3213,XinFin
2023-08-12,liquity,18.0,8062,Liquity
2023-08-12,quant-network,19.0,1040,Quant
2023-08-12,usdd,20.0,16837,USDD
2023-08-12,fetch-ai,21.0,1094,Fetch.ai
2023-08-12,numeraire,22.0,1054,Numeraire
2023-08-12,baby-doge-coin,23.0,10910,Baby Doge Coin
2023-08-12,rocket-pool,24.0,3720,Rocket Pool
2023-08-12,leo-token,25.0,987,LEO Token
2023-08-12,casper-network,26.0,9500,Casper Network
2023-08-12,mx-token,27.0,2696,MX Token
2023-08-12,litecoin,28.0,981,Litecoin
2023-08-12,uniswap,29.0,5395,Uniswap
2023-08-12,safepal,30.0,7173,SafePal
2023-08-12,the-open-network,31.0,10418,The Open Network
2023-08-12,biconomy,32.0,13226,Biconomy
2023-08-12,escoin-token,33.0,6790,Escoin Token
2023-08-12,render-token,34.0,4469,Render Token
2023-08-12,tomochain,35.0,1039,TomoChain
2023-08-12,tokenize-xchange,36.0,1115,Tokenize Xchange
2023-08-12,singularitynet,37.0,1101,SingularityNET
2023-08-12,api3,38.0,6298,API3
2023-08-12,binancecoin,39.0,345,Binance Coin
2023-08-12,dexe,40.0,5792,DeXe
2023-08-12,shiba-inu,41.0,5083,Shiba Inu
2023-08-12,telcoin,42.0,1105,Telcoin
2023-08-12,woo-network,43.0,10321,WOO Network
2023-08-12,tokamak-network,44.0,4927,Tokamak Network
2023-08-12,convex-finance,45.0,8849,Convex Finance
2023-08-12,centrifuge,46.0,9427,Centrifuge
2023-08-12,btse-token,47.0,3748,BTSE Token
2023-08-12,cosmos,48.0,769,Cosmos
2023-08-12,tron,49.0,984,TRON
2023-08-12,pendle,50.0,8668,Pendle
2023-08-12,metal,51.0,1097,Metal
2023-08-12,steem,52.0,1033,Steem
2023-08-12,dogecoin,53.0,998,Dogecoin
2023-08-12,injective-protocol,54.0,5920,Injective Protocol
2023-08-12,staked-ether,55.0,6583,Staked Ether
2023-08-12,fx-coin,56.0,2792,f(x) Coin
2023-08-12,pundi-x-2,57.0,8224,Pundi X
2023-08-12,gala,58.0,5437,Gala
2023-08-12,matic-network,59.0,1036,Polygon
2023-08-12,magic,60.0,11258,Magic
2023-08-12,golem,61.0,1052,Golem
2023-08-12,band-protocol,62.0,282,Band Protocol
2023-08-12,linear,63.0,5425,Linear
2023-08-12,optimism,64.0,18126,Optimism
2023-08-12,chiliz,65.0,672,Chiliz
2023-08-12,rif-token,66.0,1046,RIF Token
2023-08-12,bitdao,67.0,10540,BitDAO
2023-08-12,digibyte,68.0,947,DigiByte
2023-08-12,ronin,69.0,15732,Ronin
2023-08-12,ocean-protocol,70.0,1121,Ocean Protocol
2023-08-12,cartesi,71.0,3752,Cartesi
2023-08-12,stellar,72.0,983,Stellar
2023-08-12,chainlink,73.0,659,ChainLink
2023-08-12,holotoken,74.0,1004,Holo
2023-08-12,dydx,75.0,10717,dYdX
2023-08-12,conflux-token,76.0,6035,Conflux Token
2023-08-12,kadena,77.0,3753,Kadena
2023-08-12,origintrail,78.0,1281,OriginTrail
2023-08-12,just,79.0,3756,JUST
2023-08-12,coinex-token,80.0,715,CoinEx Token
2023-08-12,stp-network,81.0,1169,STP Network
2023-08-12,celer-network,82.0,648,Celer Network
2023-08-12,monero,83.0,986,Monero
2023-08-12,joe,84.0,10035,JOE
2023-08-12,blockstack,85.0,512,Blockstack
2023-08-12,alpha-finance,86.0,5719,Alpha Finance
2023-08-12,frax-share,87.0,6597,Frax Share
2023-08-12,everipedia,88.0,3127,Everipedia
2023-08-12,apenft,89.0,9195,APENFT
2023-08-12,balancer,90.0,4341,Balancer
2023-08-12,basic-attention-token,91.0,291,Basic Attention Token
2023-08-12,compound-governance-token,92.0,4340,Compound
2023-08-12,elrond-erd-2,93.0,4691,Elrond
2023-08-12,fantom,94.0,1062,Fantom
2023-08-12,siacoin,95.0,1025,Siacoin
2023-08-12,gatechain-token,96.0,1015,Gatechain Token
2023-08-12,sushi,97.0,4692,Sushi
2023-08-12,vechain,98.0,994,VeChain
2023-08-12,everscale,99.0,15831,Everscale
2023-08-12,omisego,100.0,1009,OMG Network
2023-08-19,okb,1.0,988,OKB
2023-08-19,bone-shibaswap,2.0,11675,Bone ShibaSwap
2023-08-19,aelf,3.0,114,aelf
2023-08-19,wrapped-nxm,4.0,4702,Wrapped NXM
2023-08-19,aragon,5.0,204,Aragon
2023-08-19,stargate-finance,6.0,16688,Stargate Finance
2023-08-19,iexec-rlc,7.0,1059,iExec RLC
2023-08-19,mask-network,8.0,7426,Mask Network
2023-08-19,trust-wallet-token,9.0,3844,Trust Wallet Token
2023-08-19,gains-network,10.0,12260,Gains Network
2023-08-19,tomochain,11.0,1039,TomoChain
2023-08-19,lukso-token,12.0,4557,LUKSO Token
2023-08-19,mx-token,13.0,2696,MX Token
2023-08-19,chia,14.0,8840,Chia
2023-08-19,ssv-network,15.0,13100,SSV Network
2023-08-19,gmx,16.0,10735,GMX
2023-08-19,ripple,17.0,979,XRP
2023-08-19,quant-network,18.0,1040,Quant
2023-08-19,api3,19.0,6298,API3
2023-08-19,xdce-crowd-sale,20.0,3213,XinFin
2023-08-19,energy-web-token,21.0,3945,Energy Web Token
2023-08-19,usdd,22.0,16837,USDD
2023-08-19,litecoin,23.0,981,Litecoin
2023-08-19,liquity,24.0,8062,Liquity
2023-08-19,baby-doge-coin,25.0,10910,Baby Doge Coin
2023-08-19,numeraire,26.0,1054,Numeraire
2023-08-19,safepal,27.0,7173,SafePal
2023-08-19,uniswap,28.0,5395,Uniswap
2023-08-19,dexe,29.0,5792,DeXe
2023-08-19,rocket-pool,30.0,3720,Rocket Pool
2023-08-19,linear,31.0,5425,Linear
2023-08-19,singularitynet,32.0,1101,SingularityNET
2023-08-19,binancecoin,33.0,345,Binance Coin
2023-08-19,tokenize-xchange,34.0,1115,Tokenize Xchange
2023-08-19,leo-token,35.0,987,LEO Token
2023-08-19,cosmos,36.0,769,Cosmos
2023-08-19,the-open-network,37.0,10418,The Open Network
2023-08-19,shiba-inu,38.0,5083,Shiba Inu
2023-08-19,dydx,39.0,10717,dYdX
2023-08-19,tron,40.0,984,TRON
2023-08-19,casper-network,41.0,9500,Casper Network
2023-08-19,fetch-ai,42.0,1094,Fetch.ai
2023-08-19,btse-token,43.0,3748,BTSE Token
2023-08-19,rocket-pool-eth,44.0,13879,Rocket Pool ETH
2023-08-19,refereum,45.0,1373,Refereum
2023-08-19,steem,46.0,1033,Steem
2023-08-19,dogecoin,47.0,998,Dogecoin
2023-08-19,staked-ether,48.0,6583,Staked Ether
2023-08-19,fx-coin,49.0,2792,f(x) Coin
2023-08-19,tokamak-network,50.0,4927,Tokamak Network
2023-08-19,injective-protocol,51.0,5920,Injective Protocol
2023-08-19,centrifuge,52.0,9427,Centrifuge
2023-08-19,metal,53.0,1097,Metal
2023-08-19,gala,54.0,5437,Gala
2023-08-19,telcoin,55.0,1105,Telcoin
2023-08-19,ronin,56.0,15732,Ronin
2023-08-19,render-token,57.0,4469,Render Token
2023-08-19,optimism,58.0,18126,Optimism
2023-08-19,pundi-x-2,59.0,8224,Pundi X
2023-08-19,matic-network,60.0,1036,Polygon
2023-08-19,magic,61.0,11258,Magic
2023-08-19,golem,62.0,1052,Golem
2023-08-19,chainlink,63.0,659,ChainLink
2023-08-19,ocean-protocol,64.0,1121,Ocean Protocol
2023-08-19,band-protocol,65.0,282,Band Protocol
2023-08-19,akash-network,66.0,5923,Akash Network
2023-08-19,stp-network,67.0,1169,STP Network
2023-08-19,cartesi,68.0,3752,Cartesi
2023-08-19,coinex-token,69.0,715,CoinEx Token
2023-08-19,woo-network,70.0,10321,WOO Network
2023-08-19,immutable-x,71.0,12263,Immutable X
2023-08-19,stellar,72.0,983,Stellar
2023-08-19,conflux-token,73.0,6035,Conflux Token
2023-08-19,sushi,74.0,4692,Sushi
2023-08-19,chiliz,75.0,672,Chiliz
2023-08-19,origintrail,76.0,1281,OriginTrail
2023-08-19,monero,77.0,986,Monero
2023-08-19,elrond-erd-2,78.0,4691,Elrond
2023-08-19,just,79.0,3756,JUST
2023-08-19,apenft,80.0,9195,APENFT
2023-08-19,nervos-network,81.0,1007,Nervos Network
2023-08-19,blockstack,82.0,512,Blockstack
2023-08-19,everscale,83.0,15831,Everscale
2023-08-19,digibyte,84.0,947,DigiByte
2023-08-19,everipedia,85.0,3127,Everipedia
2023-08-19,livepeer,86.0,1137,Livepeer
2023-08-19,alpha-finance,87.0,5719,Alpha Finance
2023-08-19,bitcoin,88.0,376,Bitcoin
2023-08-19,basic-attention-token,89.0,291,Basic Attention Token
2023-08-19,milk-alliance,90.0,8283,MiL.k Alliance
2023-08-19,hedera-hashgraph,91.0,1069,Hedera Hashgraph
2023-08-19,swipe,92.0,1016,Swipe
2023-08-19,celer-network,93.0,648,Celer Network
2023-08-19,nym,94.0,16758,Nym
2023-08-19,balancer,95.0,4341,Balancer
2023-08-19,radix,96.0,13193,Radix
2023-08-19,wemix-token,97.0,6098,Wemix Token
2023-08-19,swissborg,98.0,3273,SwissBorg
2023-08-19,dash,99.0,881,Dash
2023-08-19,kadena,100.0,3753,Kadena
2023-08-26,okb,1.0,988,OKB
2023-08-26,wrapped-nxm,2.0,4702,Wrapped NXM
2023-08-26,mask-network,3.0,7426,Mask Network
2023-08-26,aelf,4.0,114,aelf
2023-08-26,aragon,5.0,204,Aragon
2023-08-26,bone-shibaswap,6.0,11675,Bone ShibaSwap
2023-08-26,gains-network,7.0,12260,Gains Network
2023-08-26,iexec-rlc,8.0,1059,iExec RLC
2023-08-26,tomochain,9.0,1039,TomoChain
2023-08-26,stargate-finance,10.0,16688,Stargate Finance
2023-08-26,ripple,11.0,979,XRP
2023-08-26,chia,12.0,8840,Chia
2023-08-26,injective-protocol,13.0,5920,Injective Protocol
2023-08-26,xdce-crowd-sale,14.0,3213,XinFin
2023-08-26,energy-web-token,15.0,3945,Energy Web Token
2023-08-26,quant-network,16.0,1040,Quant
2023-08-26,gmx,17.0,10735,GMX
2023-08-26,baby-doge-coin,18.0,10910,Baby Doge Coin
2023-08-26,trust-wallet-token,19.0,3844,Trust Wallet Token
2023-08-26,fetch-ai,20.0,1094,Fetch.ai
2023-08-26,usdd,21.0,16837,USDD
2023-08-26,api3,22.0,6298,API3
2023-08-26,ssv-network,23.0,13100,SSV Network
2023-08-26,linear,24.0,5425,Linear
2023-08-26,litecoin,25.0,981,Litecoin
2023-08-26,liquity,26.0,8062,Liquity
2023-08-26,the-open-network,27.0,10418,The Open Network
2023-08-26,safepal,28.0,7173,SafePal
2023-08-26,tokenize-xchange,29.0,1115,Tokenize Xchange
2023-08-26,numeraire,30.0,1054,Numeraire
2023-08-26,leo-token,31.0,987,LEO Token
2023-08-26,fx-coin,32.0,2792,f(x) Coin
2023-08-26,casper-network,33.0,9500,Casper Network
2023-08-26,woo-network,34.0,10321,WOO Network
2023-08-26,dexe,35.0,5792,DeXe
2023-08-26,rocket-pool,36.0,3720,Rocket Pool
2023-08-26,singularitynet,37.0,1101,SingularityNET
2023-08-26,cosmos,38.0,769,Cosmos
2023-08-26,staked-ether,39.0,6583,Staked Ether
2023-08-26,uniswap,40.0,5395,Uniswap
2023-08-26,render-token,41.0,4469,Render Token
2023-08-26,shiba-inu,42.0,5083,Shiba Inu
2023-08-26,magic,43.0,11258,Magic
2023-08-26,binancecoin,44.0,345,Binance Coin
2023-08-26,rocket-pool-eth,45.0,13879,Rocket Pool ETH
2023-08-26,dogecoin,46.0,998,Dogecoin
2023-08-26,elrond-erd-2,47.0,4691,Elrond
2023-08-26,tron,48.0,984,TRON
2023-08-26,gala,49.0,5437,Gala
2023-08-26,matic-network,50.0,1036,Polygon
2023-08-26,pundi-x-2,51.0,8224,Pundi X
2023-08-26,hedera-hashgraph,52.0,1069,Hedera Hashgraph
2023-08-26,metal,53.0,1097,Metal
2023-08-26,steem,54.0,1033,Steem
2023-08-26,apenft,55.0,9195,APENFT
2023-08-26,conflux-token,56.0,6035,Conflux Token
2023-08-26,centrifuge,57.0,9427,Centrifuge
2023-08-26,stp-network,58.0,1169,STP Network
2023-08-26,blockstack,59.0,512,Blockstack
2023-08-26,ronin,60.0,15732,Ronin
2023-08-26,golem,61.0,1052,Golem
2023-08-26,nervos-network,62.0,1007,Nervos Network
2023-08-26,kadena,63.0,3753,Kadena
2023-08-26,chiliz,64.0,672,Chiliz
2023-08-26,just,65.0,3756,JUST
2023-08-26,akash-network,66.0,5923,Akash Network
2023-08-26,stellar,67.0,983,Stellar
2023-08-26,ocean-protocol,68.0,1121,Ocean Protocol
2023-08-26,radicle,69.0,7555,Radicle
2023-08-26,bitcoin-cash-sv,70.0,408,Bitcoin SV
2023-08-26,filecoin,71.0,3288,Filecoin
2023-08-26,e-radix,72.0,6154,e-Radix
2023-08-26,maker,73.0,996,Maker
2023-08-26,digibyte,74.0,947,DigiByte
2023-08-26,chainlink,75.0,659,ChainLink
2023-08-26,monero,76.0,986,Monero
2023-08-26,oec-token,77.0,13245,OEC Token
2023-08-26,vulcan-forged,78.0,9735,Vulcan Forged
2023-08-26,alchemy-pay,79.0,4829,Alchemy Pay
2023-08-26,coinex-token,80.0,715,CoinEx Token
2023-08-26,basic-attention-token,81.0,291,Basic Attention Token
2023-08-26,milk-alliance,82.0,8283,MiL.k Alliance
2023-08-26,everscale,83.0,15831,Everscale
2023-08-26,immutable-x,84.0,12263,Immutable X
2023-08-26,origintrail,85.0,1281,OriginTrail
2023-08-26,prometeus,86.0,1443,Prometeus
2023-08-26,thorchain,87.0,1150,Thorchain
2023-08-26,gatechain-token,88.0,1015,Gatechain Token
2023-08-26,band-protocol,89.0,282,Band Protocol
2023-08-26,fantom,90.0,1062,Fantom
2023-08-26,swipe,91.0,1016,Swipe
2023-08-26,vechain,92.0,994,VeChain
2023-08-26,jasmycoin,93.0,7234,JasmyCoin
2023-08-26,alpha-finance,94.0,5719,Alpha Finance
2023-08-26,zelcash,95.0,1270,ZelCash
2023-08-26,bitcoin,96.0,376,Bitcoin
2023-08-26,iota,97.0,993,IOTA
2023-08-26,beldex,98.0,309,Beldex
2023-08-26,optimism,99.0,18126,Optimism
2023-08-26,dogelon-mars,100.0,8844,Dogelon Mars
2023-09-02,okb,1.0,988,OKB
2023-09-02,bone-shibaswap,2.0,11675,Bone ShibaSwap
2023-09-02,wrapped-nxm,3.0,4702,Wrapped NXM
2023-09-02,aragon,4.0,204,Aragon
2023-09-02,aelf,5.0,114,aelf
2023-09-02,tomochain,6.0,1039,TomoChain
2023-09-02,mask-network,7.0,7426,Mask Network
2023-09-02,trust-wallet-token,8.0,3844,Trust Wallet Token
2023-09-02,gains-network,9.0,12260,Gains Network
2023-09-02,energy-web-token,10.0,3945,Energy Web Token
2023-09-02,ripple,11.0,979,XRP
2023-09-02,iexec-rlc,12.0,1059,iExec RLC
2023-09-02,chia,13.0,8840,Chia
2023-09-02,xdce-crowd-sale,14.0,3213,XinFin
2023-09-02,quant-network,15.0,1040,Quant
2023-09-02,baby-doge-coin,16.0,10910,Baby Doge Coin
2023-09-02,ssv-network,17.0,13100,SSV Network
2023-09-02,usdd,18.0,16837,USDD
2023-09-02,litecoin,19.0,981,Litecoin
2023-09-02,safepal,20.0,7173,SafePal
2023-09-02,gmx,21.0,10735,GMX
2023-09-02,fx-coin,22.0,2792,f(x) Coin
2023-09-02,tokenize-xchange,23.0,1115,Tokenize Xchange
2023-09-02,api3,24.0,6298,API3
2023-09-02,stargate-finance,25.0,16688,Stargate Finance
2023-09-02,fetch-ai,26.0,1094,Fetch.ai
2023-09-02,uniswap,27.0,5395,Uniswap
2023-09-02,injective-protocol,28.0,5920,Injective Protocol
2023-09-02,numeraire,29.0,1054,Numeraire
2023-09-02,leo-token,30.0,987,LEO Token
2023-09-02,rocket-pool-eth,31.0,13879,Rocket Pool ETH
2023-09-02,dydx,32.0,10717,dYdX
2023-09-02,casper-network,33.0,9500,Casper Network
2023-09-02,shiba-inu,34.0,5083,Shiba Inu
2023-09-02,elrond-erd-2,35.0,4691,Elrond
2023-09-02,tron,36.0,984,TRON
2023-09-02,rollbit-coin,37.0,16660,Rollbit Coin
2023-09-02,binancecoin,38.0,345,Binance Coin
2023-09-02,kadena,39.0,3753,Kadena
2023-09-02,rocket-pool,40.0,3720,Rocket Pool
2023-09-02,singularitynet,41.0,1101,SingularityNET
2023-09-02,staked-ether,42.0,6583,Staked Ether
2023-09-02,magic,43.0,11258,Magic
2023-09-02,dogecoin,44.0,998,Dogecoin
2023-09-02,radicle,45.0,7555,Radicle
2023-09-02,matic-network,46.0,1036,Polygon
2023-09-02,chainlink,47.0,659,ChainLink
2023-09-02,dexe,48.0,5792,DeXe
2023-09-02,alchemy-pay,49.0,4829,Alchemy Pay
2023-09-02,the-open-network,50.0,10418,The Open Network
2023-09-02,cosmos,51.0,769,Cosmos
2023-09-02,steem,52.0,1033,Steem
2023-09-02,render-token,53.0,4469,Render Token
