date,year,week,id_project,project_name,start_price,end_price,performance,rank
2023-08-12,2023,32,4691,Elrond,30.4,27.63,-0.09111842105263157,93.0
2023-08-12,2023,32,1062,Fantom,0.239643,0.2065,-0.13830155689922094,94.0
2023-08-12,2023,32,1025,Siacoin,0.00350858,0.00290426,-0.17224062156199937,95.0
2023-08-12,2023,32,1015,Gatechain Token,4.08,3.88,-0.049019607843137296,96.0
2023-08-12,2023,32,4692,Sushi,0.741304,0.584606,-0.21138156545762604,97.0
2023-08-12,2023,32,994,VeChain,0.0178585,0.0159719,-0.10564157124058565,98.0
2023-08-12,2023,32,15831,Everscale,0.060252,0.05336,-0.11438624444001863,99.0
2023-08-12,2023,32,1009,OMG Network,0.566804,0.480584,-0.15211607539819755,100.0
2023-08-19,2023,33,988,OKB,43.14,42.94,-0.004636068613815551,1.0
2023-08-19,2023,33,11675,Bone ShibaSwap,1.15,1.38,0.2,2.0
2023-08-19,2023,33,114,aelf,0.2805,0.289029,0.030406417112299296,3.0
2023-08-19,2023,33,4702,Wrapped NXM,29.26,29.31,0.0017088174982910853,4.0
2023-08-19,2023,33,204,Aragon,4.39,4.17,-0.05011389521640086,5.0
2023-08-19,2023,33,16688,Stargate Finance,0.549887,0.548343,-0.0028078496127385984,6.0
2023-08-19,2023,33,1059,iExec RLC,1.049,0.987234,-0.05888083889418493,7.0
2023-08-19,2023,33,7426,Mask Network,2.73,2.67,-0.021978021978021997,8.0
2023-08-19,2023,33,3844,Trust Wallet Token,0.869436,0.844287,-0.028925648351344983,9.0
2023-08-19,2023,33,12260,Gains Network,3.89,3.56,-0.08483290488431879,10.0
2023-08-19,2023,33,1039,TomoChain,1.58,0.997737,-0.3685208860759494,11.0
2023-08-19,2023,33,4557,LUKSO Token,6.6,6.72,0.0181818181818182,12.0
2023-08-19,2023,33,2696,MX Token,2.68,2.79,0.04104477611940294,13.0
2023-08-19,2023,33,8840,Chia,29.24,30.17,0.03180574555403568,14.0
